snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2025-10-20,tromso_no,432480600,"Tilbaketrukket sentrumsleilighet i Townhouse -  møblert, med mulighet for parkering",https://www.finn.no/realestate/lettings/ad.html?finnkode=432480600,18000,53,,340,,,,,
