snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2026-03-23,tromso_no,455738393,Leilighet på Bjerkaker,https://www.finn.no/realestate/lettings/ad.html?finnkode=455738393,20000,42,2,476,,,,,
2026-03-23,tromso_no,264251733,"Leilighet, 4 roms",https://www.finn.no/realestate/lettings/ad.html?finnkode=264251733,9022,75,3,120,,,,,
2026-03-23,tromso_no,445881832,Nyere moderne hus med 2 soverom med 5 liggeplasser i sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=445881832,44000,78,2,564,,,,,
2026-03-23,tromso_no,452809271,Stor og innbydende enebolig i Kroken-Sør,https://www.finn.no/realestate/lettings/ad.html?finnkode=452809271,45000,220,,205,,,,,
2026-03-23,tromso_no,452999533,4-roms i toppetasje - Tromsøya,https://www.finn.no/realestate/lettings/ad.html?finnkode=452999533,8500,65,3,131,,,,,
