snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2025-10-06,tromso_no,428778077,Leilighet til leie - 2 roms m/?hvitevarer på fastlandet nord.,https://www.finn.no/realestate/lettings/ad.html?finnkode=428778077,9022,46,,196,,,,,
