snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2026-05-04,tromso_no,461756812,Enebolig til leie i nærheten av UNN og UiT,https://www.finn.no/realestate/lettings/ad.html?finnkode=461756812,42000,200,4,210,,,,,
2026-05-04,tromso_no,458148760,Moderne og sentrumsnær hybelleilighet leies ut,https://www.finn.no/realestate/lettings/ad.html?finnkode=458148760,15000,40,,375,,,,,
