snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2025-11-24,tromso_no,437903494,Møblert toroms nært sentrum – inkl. parkering i p-hus,https://www.finn.no/realestate/lettings/ad.html?finnkode=437903494,18800,49,,384,,,,,
