snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2026-02-16,tromso_no,450369865,"Lys, sentral og moderne 1-roms (38kvm) - langtidsleie",https://www.finn.no/realestate/lettings/ad.html?finnkode=450369865,15000,38,,395,,,,,
2026-02-16,tromso_no,414090416,"Moderne, fullt møblert studioleilighet på 33 kvm i Vestregata, midt i Tromsø sentrum.",https://www.finn.no/realestate/lettings/ad.html?finnkode=414090416,15900,33,,482,,,,,
