snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2026-08-10,tromso_no,445783849,1 rom ledig fra 01.09 i bokollektiv nær UiT/UNN,https://www.finn.no/realestate/lettings/ad.html?finnkode=445783849,7500,10,,750,,,,,
