snapshot_date,market_key,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,city,area,address_key
2026-04-27,tromso_no,455466519,Nyoppusset leilighet sentralt på sørtromsøya,https://www.finn.no/realestate/lettings/ad.html?finnkode=455466519,14500,40,1,362,,,,,
2026-04-27,tromso_no,458148760,Moderne og sentrumsnær hybelleilighet leies ut,https://www.finn.no/realestate/lettings/ad.html?finnkode=458148760,15000,40,,375,,,,,
