snapshot_date,market_key,source,country,city,currency,finn_id,title,url,price_nok,sqm,bedrooms,price_per_sqm,address,postal_code,address_key
2025-08-27,narvik_no,FINN,False,Narvik,NOK,97878552,Bildegalleri,https://www.finn.no/realestate/lettings/ad.html?finnkode=97878552,500,50,,10.0,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,257423786,Leilighet til leie m/2.soverom- innflyttingsklar fra 1. September  2025,https://www.finn.no/realestate/lettings/ad.html?finnkode=257423786,24000,70,2,342.86,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,285061587,6 leiligheter til leie sentralt i Narvik - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=285061587,,20,8,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,299926410,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=299926410,,135,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,318837390,"Stor og innholdsrik leilighet til leie, fullt møblert/utstyrt",https://www.finn.no/realestate/lettings/ad.html?finnkode=318837390,,146,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,319970277,Leilighet (ny sept. 2023) i 4 etg. i Narvik sentrum med 2 soverom og garasje,https://www.finn.no/realestate/lettings/ad.html?finnkode=319970277,,91,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,329685552,Ledige P-plasser/ v AMFI Narvik Malmporten,https://www.finn.no/realestate/lettings/ad.html?finnkode=329685552,,15,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,345778593,Leiligheter og hus i Narvik sentrum til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=345778593,,150,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,346863646,Leilighet nær UIT/Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=346863646,,60,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369031077,"Pendlerbolig/ Bedrift/ Langtidsleie. Alt inkludert, sentralt i Narvik",https://www.finn.no/realestate/lettings/ad.html?finnkode=369031077,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369685057,Leilighet til leie sentralt i Narvik - Totalt 4 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=369685057,,100,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,371237413,Billig nyrestaurert koselig hybel sentralt I Narvik.,https://www.finn.no/realestate/lettings/ad.html?finnkode=371237413,,1,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,377475537,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=377475537,,120,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,394332572,// Victoria Apartments //  Månedsleie Studio / Leilighet døgnpris fra kr 450 til kr 690 eks. mva,https://www.finn.no/realestate/lettings/ad.html?finnkode=394332572,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,397315765,Leilighet fullt møblert m/4 soverom sentralt i Narvik klar for innflytting 01.12,https://www.finn.no/realestate/lettings/ad.html?finnkode=397315765,,120,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,410830174,Rom i bofelleskap. ALT INKLUDERT!,https://www.finn.no/realestate/lettings/ad.html?finnkode=410830174,6000,107,4,56.07,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,414097238,Bolig til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=414097238,,105,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,415283533,"Leilighet til leie. Kan leies ut til bedrifter, ta kontakt for pris.",https://www.finn.no/realestate/lettings/ad.html?finnkode=415283533,,85,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,422541610,Møblert 2-roms leilighet med egen inngang - 5 min gangvei til universitetet.,https://www.finn.no/realestate/lettings/ad.html?finnkode=422541610,,48,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,423818703,Toppleilighet nær Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=423818703,6000,136,5,44.12,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,424075651,Sentrumsnær leilighet til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=424075651,,42,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,97878552,Leilighet. Sentralt.,https://www.finn.no/realestate/lettings/ad.html?finnkode=97878552,,50,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,257423786,Leilighet til leie m/2.soverom- innflyttingsklar fra 1. September  2025,https://www.finn.no/realestate/lettings/ad.html?finnkode=257423786,24000,70,2,342.86,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,285061587,6 leiligheter til leie sentralt i Narvik - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=285061587,,20,8,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,299926410,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=299926410,,135,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,318837390,"Stor og innholdsrik leilighet til leie, fullt møblert/utstyrt",https://www.finn.no/realestate/lettings/ad.html?finnkode=318837390,,146,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,319970277,Leilighet (ny sept. 2023) i 4 etg. i Narvik sentrum med 2 soverom og garasje,https://www.finn.no/realestate/lettings/ad.html?finnkode=319970277,,91,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,329685552,Ledige P-plasser/ v AMFI Narvik Malmporten,https://www.finn.no/realestate/lettings/ad.html?finnkode=329685552,,15,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,345778593,Leiligheter og hus i Narvik sentrum til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=345778593,,150,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,346863646,Leilighet nær UIT/Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=346863646,,60,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369031077,"Pendlerbolig/ Bedrift/ Langtidsleie. Alt inkludert, sentralt i Narvik",https://www.finn.no/realestate/lettings/ad.html?finnkode=369031077,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369685057,Leilighet til leie sentralt i Narvik - Totalt 4 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=369685057,,100,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,371237413,Billig nyrestaurert koselig hybel sentralt I Narvik.,https://www.finn.no/realestate/lettings/ad.html?finnkode=371237413,,1,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,377475537,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=377475537,,120,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,394332572,// Victoria Apartments //  Månedsleie Studio / Leilighet døgnpris fra kr 450 til kr 690 eks. mva,https://www.finn.no/realestate/lettings/ad.html?finnkode=394332572,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,397315765,Leilighet fullt møblert m/4 soverom sentralt i Narvik klar for innflytting 01.12,https://www.finn.no/realestate/lettings/ad.html?finnkode=397315765,,120,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,410830174,Rom i bofelleskap. ALT INKLUDERT!,https://www.finn.no/realestate/lettings/ad.html?finnkode=410830174,6000,107,4,56.07,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,414097238,Bolig til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=414097238,,105,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,415283533,"Leilighet til leie. Kan leies ut til bedrifter, ta kontakt for pris.",https://www.finn.no/realestate/lettings/ad.html?finnkode=415283533,,85,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,422541610,Møblert 2-roms leilighet med egen inngang - 5 min gangvei til universitetet.,https://www.finn.no/realestate/lettings/ad.html?finnkode=422541610,,48,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,423818703,Toppleilighet nær Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=423818703,6000,136,5,44.12,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,424075651,Sentrumsnær leilighet til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=424075651,,42,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,97878552,Leilighet. Sentralt.,https://www.finn.no/realestate/lettings/ad.html?finnkode=97878552,,50,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,257423786,Leilighet til leie m/2.soverom- innflyttingsklar fra 1. September  2025,https://www.finn.no/realestate/lettings/ad.html?finnkode=257423786,24000,70,2,342.86,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,285061587,6 leiligheter til leie sentralt i Narvik - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=285061587,,20,8,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,299926410,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=299926410,,135,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,318837390,"Stor og innholdsrik leilighet til leie, fullt møblert/utstyrt",https://www.finn.no/realestate/lettings/ad.html?finnkode=318837390,,146,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,319970277,Leilighet (ny sept. 2023) i 4 etg. i Narvik sentrum med 2 soverom og garasje,https://www.finn.no/realestate/lettings/ad.html?finnkode=319970277,,91,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,329685552,Ledige P-plasser/ v AMFI Narvik Malmporten,https://www.finn.no/realestate/lettings/ad.html?finnkode=329685552,,15,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,345778593,Leiligheter og hus i Narvik sentrum til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=345778593,,150,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,346863646,Leilighet nær UIT/Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=346863646,,60,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369031077,"Pendlerbolig/ Bedrift/ Langtidsleie. Alt inkludert, sentralt i Narvik",https://www.finn.no/realestate/lettings/ad.html?finnkode=369031077,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369685057,Leilighet til leie sentralt i Narvik - Totalt 4 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=369685057,,100,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,371237413,Billig nyrestaurert koselig hybel sentralt I Narvik.,https://www.finn.no/realestate/lettings/ad.html?finnkode=371237413,,1,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,377475537,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=377475537,,120,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,394332572,// Victoria Apartments //  Månedsleie Studio / Leilighet døgnpris fra kr 450 til kr 690 eks. mva,https://www.finn.no/realestate/lettings/ad.html?finnkode=394332572,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,397315765,Leilighet fullt møblert m/4 soverom sentralt i Narvik klar for innflytting 01.12,https://www.finn.no/realestate/lettings/ad.html?finnkode=397315765,,120,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,410830174,Rom i bofelleskap. ALT INKLUDERT!,https://www.finn.no/realestate/lettings/ad.html?finnkode=410830174,6000,107,4,56.07,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,414097238,Bolig til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=414097238,,105,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,415283533,"Leilighet til leie. Kan leies ut til bedrifter, ta kontakt for pris.",https://www.finn.no/realestate/lettings/ad.html?finnkode=415283533,,85,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,422541610,Møblert 2-roms leilighet med egen inngang - 5 min gangvei til universitetet.,https://www.finn.no/realestate/lettings/ad.html?finnkode=422541610,,48,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,423818703,Toppleilighet nær Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=423818703,6000,136,5,44.12,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,424075651,Sentrumsnær leilighet til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=424075651,,42,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,97878552,Leilighet. Sentralt.,https://www.finn.no/realestate/lettings/ad.html?finnkode=97878552,,50,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,257423786,Leilighet til leie m/2.soverom- innflyttingsklar fra 1. September  2025,https://www.finn.no/realestate/lettings/ad.html?finnkode=257423786,24000,70,2,342.86,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,285061587,6 leiligheter til leie sentralt i Narvik - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=285061587,,20,8,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,299926410,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=299926410,,135,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,318837390,"Stor og innholdsrik leilighet til leie, fullt møblert/utstyrt",https://www.finn.no/realestate/lettings/ad.html?finnkode=318837390,,146,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,319970277,Leilighet (ny sept. 2023) i 4 etg. i Narvik sentrum med 2 soverom og garasje,https://www.finn.no/realestate/lettings/ad.html?finnkode=319970277,,91,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,329685552,Ledige P-plasser/ v AMFI Narvik Malmporten,https://www.finn.no/realestate/lettings/ad.html?finnkode=329685552,,15,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,345778593,Leiligheter og hus i Narvik sentrum til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=345778593,,150,3,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,346863646,Leilighet nær UIT/Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=346863646,,60,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369031077,"Pendlerbolig/ Bedrift/ Langtidsleie. Alt inkludert, sentralt i Narvik",https://www.finn.no/realestate/lettings/ad.html?finnkode=369031077,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,369685057,Leilighet til leie sentralt i Narvik - Totalt 4 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=369685057,,100,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,371237413,Billig nyrestaurert koselig hybel sentralt I Narvik.,https://www.finn.no/realestate/lettings/ad.html?finnkode=371237413,,1,,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,377475537,Leilighet til leie sentralt i Narvik - Totalt 5 soverom - fullt møblert,https://www.finn.no/realestate/lettings/ad.html?finnkode=377475537,,120,5,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,394332572,// Victoria Apartments //  Månedsleie Studio / Leilighet døgnpris fra kr 450 til kr 690 eks. mva,https://www.finn.no/realestate/lettings/ad.html?finnkode=394332572,,40,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,397315765,Leilighet fullt møblert m/4 soverom sentralt i Narvik klar for innflytting 01.12,https://www.finn.no/realestate/lettings/ad.html?finnkode=397315765,,120,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,410830174,Rom i bofelleskap. ALT INKLUDERT!,https://www.finn.no/realestate/lettings/ad.html?finnkode=410830174,6000,107,4,56.07,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,414097238,Bolig til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=414097238,,105,4,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,415283533,"Leilighet til leie. Kan leies ut til bedrifter, ta kontakt for pris.",https://www.finn.no/realestate/lettings/ad.html?finnkode=415283533,,85,2,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,422541610,Møblert 2-roms leilighet med egen inngang - 5 min gangvei til universitetet.,https://www.finn.no/realestate/lettings/ad.html?finnkode=422541610,,48,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,423818703,Toppleilighet nær Sentrum,https://www.finn.no/realestate/lettings/ad.html?finnkode=423818703,6000,136,5,44.12,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,424075651,Sentrumsnær leilighet til leie,https://www.finn.no/realestate/lettings/ad.html?finnkode=424075651,,42,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,97878552,Leilighet. Sentralt.,https://www.finn.no/realestate/lettings/ad.html?finnkode=97878552,,50,1,,,,
2025-08-27,narvik_no,FINN,False,Narvik,NOK,257423786,Leilighet til leie m/2.soverom- innflyttingsklar fra 1. September  2025,https://www.finn.no/realestate/lettings/ad.html?finnkode=257423786,24000,70,2,342.86,,,
